REGULATOR	TARGET	REGULATOR-COM	TARGET-COM	VALUE
02877	06997	FZC51	06997	0.1630565506669693
02877	07657	FZC51	07657	0.1630565506669693
02774	01199	MAL13	01199	0.1630565506669693
02774	02852	MAL13	02852	0.1630565506669693
02774	03187	MAL13	03187	0.1630565506669693
02774	03360	MAL13	03360	0.1630565506669693
02774	03511	MAL13	03511	0.1630565506669693
02774	04192	MAL13	04192	0.1630565506669693
02774	04257	MAL13	04257	0.1630565506669693
02774	06889	MAL13	06889	0.1630565506669693
02774	07373	MAL13	07373	0.1630565506669693
02774	07955	MAL13	07955	0.1630565506669693
02476	03728	YRM101	03728	0.1630565506669693
02364	02031	FZC19	02031	0.1630565506669693
02322	01299	FZC17	01299	0.1630565506669693
02066	06312	FZC13	06312	0.1630565506669693
01977	05472	01977	SPO11	0.1630565506669693
01883	02744	GAT8	02744	0.1630565506669693
01883	04695	GAT8	04695	0.1630565506669693
01708	00740	GAT7	SNF5	0.1630565506669693
01708	01077	GAT7	01077	0.1630565506669693
01708	02415	GAT7	ANXC3.1	0.1630565506669693
01708	02963	GAT7	02963	0.1630565506669693
01626	01122	ADA2	01122	0.1630565506669693
01626	01256	ADA2	01256	0.1630565506669693
01626	02795	ADA2	02795	0.1630565506669693
01626	02865	ADA2	02865	0.1630565506669693
01626	03510	ADA2	03510	0.1630565506669693
01626	04201	ADA2	04201	0.1630565506669693
01626	04459	ADA2	04459	0.1630565506669693
01626	04470	ADA2	04470	0.1630565506669693
01626	06411	ADA2	06411	0.1630565506669693
01626	06872	ADA2	06872	0.1630565506669693
01626	07476	ADA2	07476	0.1630565506669693
01626	07798	ADA2	07798	0.1630565506669693
01454	00903	STE12alpha	00903	0.1630565506669693
01014	02877	ZFC4	FZC51	0.1630565506669693
00883	01671	ECM2201	01671	0.1630565506669693
00871	01295	CLR3	01295	0.1630565506669693
00828	07316	SIP401	07316	0.1630565506669693
00559	00349	BZP3	00349	0.1630565506669693
00559	06401	BZP3	RIC8	0.1630565506669693
00559	07851	BZP3	07851	0.1630565506669693
00514	05075	00514	05075	0.1630565506669693
00514	06218	00514	06218	0.1630565506669693
00332	07698	SIP4	07698	0.1630565506669693
00193	01230	GAT1	MP98	0.1630565506669693
00193	07801	GAT1	07801	0.1630565506669693
00156	00981	SP1	00981	0.1630565506669693
00156	03412	SP1	CHI2	0.1630565506669693
00156	05159	SP1	05159	0.1630565506669693
00156	05807	SP1	05807	0.1630565506669693
00031	03295	MLR1	03295	0.1630565506669693
01438	06774	SWI6	06774	0.1630528962005358
05436	07849	05436	07849	0.1630354886402443
00830	05299	FZC38	05299	0.1630354886402443
04804	03298	SRE1	03298	0.163031816482544
04804	05608	SRE1	05608	0.163031816482544
07922	07373	FZC4	07373	0.16300916071892452
06921	05590	HOB4	TCO2	0.16300916071892452
01438	03595	SWI6	03595	0.1629542126066919
07940	02701	BZP5	02701	0.16292948439916335
03018	06829	ASG101	ERG1	0.16291291488776294
05642	03295	FZC37	03295	0.1628690268720661
05538	03741	JJJ1	FZC31	0.1628690268720661
05375	02720	05375	02720	0.1628690268720661
05255	02777	FZC2	PHO84	0.1628690268720661
00514	03532	00514	03532	0.1628690268720661
06719	04052	FZC49	04052	0.16284387696710748
06483	07936	FZC25	07936	0.16284387696710748
05170	03805	PIP2	03805	0.16284387696710748
05049	03326	PIP201	CHS2	0.16284387696710748
04457	04773	FZC30	04773	0.16284387696710748
04353	00834	CLR1	00834	0.16284387696710748
04345	03562	ARO8001	03562	0.16284387696710748
04176	07493	HSF2	07493	0.16284387696710748
03431	01981	FZC48	01981	0.16284387696710748
03059	06924	03059	06924	0.16284387696710748
02566	02885	FKH2	CAP64	0.16284387696710748
02566	06963	FKH2	06963	0.16284387696710748
02322	03302	FZC17	03302	0.16284387696710748
01889	03482	01889	TSA1	0.16284387696710748
01883	07587	GAT8	07587	0.16284387696710748
01708	01123	GAT7	01123	0.16284387696710748
01626	02592	ADA2	02592	0.16284387696710748
01438	00593	SWI6	00593	0.16284387696710748
00871	04546	CLR3	LPI10	0.16284387696710748
00871	04728	CLR3	04728	0.16284387696710748
01551	00396	GAT201	PKA1	0.162794291973114
01551	00593	GAT201	00593	0.162794291973114
01551	00917	GAT201	00917	0.162794291973114
01551	00993	GAT201	00993	0.162794291973114
01551	01879	GAT201	01879	0.162794291973114
01551	02701	GAT201	02701	0.162794291973114
01551	03328	GAT201	03328	0.162794291973114
01551	04015	GAT201	04015	0.162794291973114
01551	07958	GAT201	07958	0.162794291973114
07443	04603	HLH4	04603	0.1627932376426354
07443	06408	HLH4	06408	0.1627932376426354
05642	03057	FZC37	03057	0.1627932376426354
05538	01299	JJJ1	01299	0.1627932376426354
05375	03184	05375	BUB1	0.1627932376426354
05375	05725	05375	05725	0.1627932376426354
05375	06656	05375	06656	0.1627932376426354
04012	06708	FZC18	06708	0.1627932376426354
03998	02758	RLM1	02758	0.1627932376426354
03914	03474	FZC14	03474	0.1627932376426354
02066	09006T0	FZC13	09006T0	0.1627932376426354
00514	02043	00514	02043	0.1627932376426354
00514	03125	00514	03125	0.1627932376426354
00156	00023	SP1	00023	0.1627932376426354
04864	00161	CIR1	00161	0.16274499893188502
04864	05993	CIR1	05993	0.16274499893188502
04345	00499	ARO8001	00499	0.16272333448493226
07940	00790	BZP5	DPP1	0.16269291079837891
07940	01375	BZP5	ABP1	0.16269291079837891
07940	02899	BZP5	02899	0.16269291079837891
07940	03193	BZP5	03193	0.16269291079837891
07940	03765	BZP5	TPS2	0.16269291079837891
07940	04108	BZP5	PKP2	0.16269291079837891
07940	04315	BZP5	04315	0.16269291079837891
07940	04958	BZP5	04958	0.16269291079837891
07940	06207	BZP5	06207	0.16269291079837891
07940	06497	BZP5	06497	0.16269291079837891
07940	06664	BZP5	06664	0.16269291079837891
07528	06780	07528	06780	0.16269291079837891
05431	03320	RIM101	03320	0.16269291079837891
02877	03754	FZC51	ISP1	0.16269291079837891
02566	03539	FKH2	03539	0.16269291079837891
01708	01468	GAT7	01468	0.16269291079837891
07940	06916	BZP5	06916	0.16266556481623792
01889	03914	01889	FZC14	0.16261469158730466
03059	00514	03059	00514	0.16258350035142674
00559	01800	BZP3	01800	0.16250680156612707
04012	03346	FZC18	BZP4	0.16249371107546556
05785	03061	STB4	03061	0.16245682779016854
05538	00423	JJJ1	00423	0.16245682779016854
05375	00306	05375	MTN2	0.16245682779016854
05176	00780	HOB3	00780	0.16245682779016854
05176	02491	HOB3	02491	0.16245682779016854
05170	04742	PIP2	04742	0.16245682779016854
05093	06503	HOB6	06503	0.16245682779016854
03132	03474	03132	03474	0.16245682779016854
00505	05867	FZC28	05867	0.16245682779016854
05170	07803	PIP2	07803	0.16245568903076188
05112	07880	FZC42	07880	0.16245568903076188
05093	07462	HOB6	07462	0.16245568903076188
03902	03295	RDS2	03295	0.16245568903076188
02566	04857	FKH2	04857	0.16245568903076188
02305	00603	FZC45	00603	0.16245568903076188
00332	03716	SIP4	BLP6	0.16245568903076188
05785	06348	STB4	PDR5-3	0.1624254427614084
03741	06503	FZC31	06503	0.1624254427614084
04588	01828	ERT1	01828	0.16241593413980893
00791	07826	HLH1	07826	0.16241593413980893
05380	01736	FZC44	01736	0.16233527022263444
04012	02877	FZC18	FZC51	0.16233527022263444
03346	07940	BZP4	BZP5	0.16233527022263444
05222	07856	NRG1	BWC3	0.162327170372009
03132	07816	03132	07816	0.16230959666556266
07922	03636	FZC4	03636	0.1623092143792131
05785	01791	STB4	01791	0.1623092143792131
05093	07949	HOB6	07949	0.1623092143792131
03998	01293	RLM1	01293	0.1623092143792131
02774	06658	MAL13	06658	0.1623092143792131
02305	05299	FZC45	05299	0.1623092143792131
01948	04142	FZC36	04142	0.1623092143792131
01438	02749	SWI6	02749	0.1623092143792131
00559	04807	BZP3	FZC8	0.1623092143792131
00039	07611	ZFC6	07611	0.1623092143792131
03132	01606	03132	01606	0.16219317016357254
04864	02010	CIR1	02010	0.162148892879486
05222	03018	NRG1	ASG101	0.16214245557785
00828	01729	SIP401	01729	0.16211818164067796
06871	06412	FZC41	06412	0.1620783181278873
05380	02548	FZC44	02548	0.1620783181278873
04908	06785	CLR4	06785	0.1620783181278873
04630	07380	YAP2	07380	0.1620783181278873
06339	01272	FZC35	01272	0.16203697148485846
03212	02104	HCM101	SFH5	0.16203697148485846
03115	00828	FZC46	SIP401	0.16203697148485846
00871	01454	CLR3	STE12alpha	0.16203697148485846
05222	01954	NRG1	01954	0.162013828754425
05222	00422	NRG1	00422	0.162003397941589
05222	01105	NRG1	01105	0.162003397941589
05222	06728	NRG1	06728	0.162003397941589
05835	00330	LIV3	00330	0.16178762912750194
05835	00597	LIV3	DIP5	0.16178762912750194
05835	00855	LIV3	00855	0.16178762912750194
05835	01551	LIV3	GAT201	0.16178762912750194
05835	01552	LIV3	01552	0.16178762912750194
05835	02088	LIV3	02088	0.16178762912750194
05835	03242	LIV3	03242	0.16178762912750194
05835	03918	LIV3	SOG2	0.16178762912750194
05835	04564	LIV3	04564	0.16178762912750194
05835	04774	LIV3	FZC26	0.16178762912750194
05835	05847	LIV3	TRR1	0.16178762912750194
05835	05870	LIV3	05870	0.16178762912750194
05835	06517	LIV3	06517	0.16178762912750194
00514	06020	00514	06020	0.16174503203506535
06134	06435	BZP1	06435	0.16172686954247664
00156	04753	SP1	04753	0.16172686954247664
05222	04825	NRG1	04825	0.161712646484375
06719	06503	FZC49	06503	0.16171229865039755
05380	05428	FZC44	TAF5	0.16171229865039755
04588	01567	ERT1	01567	0.16171229865039755
04588	04804	ERT1	SRE1	0.16171229865039755
04588	05685	ERT1	05685	0.16171229865039755
04583	00593	DDT1	00593	0.16171229865039755
04583	03560	DDT1	03560	0.16171229865039755
04583	06011	DDT1	06011	0.16171229865039755
04398	01735	ARO80	01735	0.16171229865039755
03902	00774	RDS2	00774	0.16171229865039755
03561	01122	FZC33	01122	0.16171229865039755
01977	06931	01977	06931	0.16171229865039755
01708	02865	GAT7	02865	0.16171229865039755
01438	01316	SWI6	RPA32	0.16171229865039755
01438	01638	SWI6	01638	0.16171229865039755
01438	04104	SWI6	AKP3	0.16171229865039755
00559	03444	BZP3	03444	0.16171229865039755
00514	04567	00514	04567	0.16171229865039755
02476	04096	YRM101	04096	0.1617066090145889
05785	02706	STB4	02706	0.1616949489223245
04345	02193	ARO8001	02193	0.1616949489223245
07940	01670	BZP5	01670	0.16167707923497993
07940	04293	BZP5	VPS41	0.16167707923497993
07940	05286	BZP5	LDP2	0.16167707923497993
02566	05853	FKH2	05853	0.16167707923497993
03710	04637	ECM22	MBF1	0.16155845753021633
05222	01573	NRG1	RIF2	0.16155219078064
06156	06833	FZC7	06833	0.1615338706843638
06719	07443	FZC49	HLH4	0.16147071590418358
05222	00235	NRG1	AMT1	0.161411345005035
05222	06921	NRG1	HOB4	0.161411345005035
06762	00302	GAT204	00302	0.161401331424713
06762	01370	GAT204	01370	0.161401331424713
06762	02264	GAT204	02264	0.161401331424713
06762	03552	GAT204	03552	0.161401331424713
06762	03894	GAT204	PDR802	0.161401331424713
06762	05147	GAT204	05147	0.161401331424713
05431	03136	RIM101	03136	0.16133466387015047
03849	00302	ASG1	00302	0.16133466387015047
03132	06816	03132	06816	0.16133466387015047
02774	03958	MAL13	03958	0.16133466387015047
02603	04325	02603	04325	0.16133466387015047
02435	00864	BWC2	ITR2	0.16133466387015047
02066	04907	FZC13	04907	0.16133466387015047
01977	01118	01977	01118	0.16133466387015047
00559	01982	BZP3	01982	0.16133466387015047
01438	01184	SWI6	01184	0.1612904131352834
05176	03148	HOB3	03148	0.16128815408196934
04774	04496	FZC26	04496	0.16128815408196934
04588	00906	ERT1	00906	0.16128815408196934
03059	03046	03059	03046	0.16128815408196934
06276	00894	CEP3	00894	0.16125668326860845
04176	04015	HSF2	04015	0.16125668326860845
03115	07453	FZC46	07453	0.16125668326860845
02774	04535	MAL13	04535	0.16125668326860845
00559	03643	BZP3	03643	0.16125668326860845
00514	07991	00514	07991	0.1612471847143739
05375	01021	05375	01021	0.16123441536607402
05835	00388	LIV3	00388	0.161221623420715
05835	02154	LIV3	02154	0.161221623420715
05835	03976	LIV3	03976	0.161221623420715
05835	04501	LIV3	TRP1	0.161221623420715
05835	04875	LIV3	04875	0.161221623420715
05835	04907	LIV3	04907	0.161221623420715
06921	06297	HOB4	06297	0.1612157487103031
06871	02877	FZC41	FZC51	0.1612157487103031
06327	03759	MIG1	03759	0.1612157487103031
06097	05099	06097	05099	0.1612157487103031
05642	01913	FZC37	01913	0.1612157487103031
05642	03227	FZC37	03227	0.1612157487103031
05642	04891	FZC37	04891	0.1612157487103031
05375	02282	05375	02282	0.1612157487103031
05375	02362	05375	02362	0.1612157487103031
05375	04886	05375	04886	0.1612157487103031
05375	06297	05375	06297	0.1612157487103031
05255	06298	FZC2	06298	0.1612157487103031
04630	04027	YAP2	04027	0.1612157487103031
04588	01383	ERT1	01383	0.1612157487103031
04583	04773	DDT1	04773	0.1612157487103031
04353	06833	CLR1	06833	0.1612157487103031
04012	06297	FZC18	06297	0.1612157487103031
04012	06388	FZC18	06388	0.1612157487103031
03998	07840	RLM1	07840	0.1612157487103031
03902	04027	RDS2	04027	0.1612157487103031
03366	06312	ZNF2	06312	0.1612157487103031
02774	07753	MAL13	07753	0.1612157487103031
02476	07722	YRM101	07722	0.1612157487103031
01883	03833	GAT8	03833	0.1612157487103031
01626	01995	ADA2	01995	0.1612157487103031
01014	06297	ZFC4	06297	0.1612157487103031
00883	05092	ECM2201	05092	0.1612157487103031
00871	07753	CLR3	07753	0.1612157487103031
00460	02069	LIV1	02069	0.1612157487103031
00156	03980	SP1	03980	0.1612157487103031
00559	07881	BZP3	07881	0.1612050280170424
05785	03383	STB4	03383	0.16118166173550713
05785	04536	STB4	04536	0.16118166173550713
05538	04079	JJJ1	04079	0.16118166173550713
04588	04356	ERT1	04356	0.16118166173550713
06252	02162	CCD6	02162	0.1611139331244104
06252	03354	CCD6	03354	0.1611139331244104
06252	07439	CCD6	07439	0.1611139331244104
03741	00155	FZC31	00155	0.1611139331244104
02566	01325	FKH2	01325	0.16105578808157384
05222	01335	NRG1	01335	0.161040723323822
05222	07824	NRG1	07824	0.161040723323822
07940	00654	BZP5	SRX1	0.16098543773844926
07443	07313	HLH4	07313	0.16098543773844926
05176	03534	HOB3	03534	0.16098543773844926
05112	06524	FZC42	FRE3	0.16098543773844926
03115	03902	FZC46	RDS2	0.16098543773844926
02066	07905	FZC13	07905	0.16098543773844926
00193	06432	GAT1	06432	0.16098543773844926
05222	00124	NRG1	CAS32	0.160926580429077
05222	00396	NRG1	PKA1	0.160926580429077
05222	00506	NRG1	00506	0.160926580429077
05222	00660	NRG1	00660	0.160926580429077
05222	00709	NRG1	00709	0.160926580429077
05222	02405	NRG1	02405	0.160926580429077
05222	02589	NRG1	02589	0.160926580429077
05222	03023	NRG1	03023	0.160926580429077
05222	03655	NRG1	03655	0.160926580429077
05222	03923	NRG1	03923	0.160926580429077
05222	04170	NRG1	04170	0.160926580429077
05222	04216	NRG1	04216	0.160926580429077
05222	04528	NRG1	04528	0.160926580429077
05222	04708	NRG1	04708	0.160926580429077
05222	04742	NRG1	04742	0.160926580429077
05222	04962	NRG1	04962	0.160926580429077
05222	04963	NRG1	04963	0.160926580429077
05222	05251	NRG1	05251	0.160926580429077
05222	05301	NRG1	CRN1	0.160926580429077
05222	05565	NRG1	05565	0.160926580429077
05222	05813	NRG1	05813	0.160926580429077
05222	05825	NRG1	05825	0.160926580429077
05222	06352	NRG1	CGP1	0.160926580429077
05222	06448	NRG1	06448	0.160926580429077
05222	06793	NRG1	06793	0.160926580429077
05222	07314	NRG1	07314	0.160926580429077
05222	07682	NRG1	07682	0.160926580429077
07940	00603	BZP5	00603	0.16092265541320025
07940	01236	BZP5	01236	0.16092265541320025
07940	05144	BZP5	CAN2	0.16092265541320025
07011	04030	07011	04030	0.16090275902883974
06818	00077	HAP1	00077	0.16090275902883974
06818	00541	HAP1	00541	0.16090275902883974
06818	01594	HAP1	01594	0.16090275902883974
06818	01981	HAP1	01981	0.16090275902883974
06818	02788	HAP1	02788	0.16090275902883974
06818	04862	HAP1	04862	0.16090275902883974
06818	05112	HAP1	FZC42	0.16090275902883974
06223	01567	MIZ1	01567	0.16090275902883974
06223	06483	MIZ1	FZC25	0.16090275902883974
05153	02095	GAT5	02095	0.16090275902883974
05153	03313	GAT5	03313	0.16090275902883974
05153	03539	GAT5	03539	0.16090275902883974
05153	03671	GAT5	03671	0.16090275902883974
05153	07988	GAT5	07988	0.16090275902883974
05010	02544	ZFC7	02544	0.16090275902883974
04268	05831	APN2	05831	0.16090275902883974
04226	07307	04226	07307	0.16090275902883974
04090	00807	ATF1	00807	0.16090275902883974
04090	01007	ATF1	01007	0.16090275902883974
04090	01142	ATF1	01142	0.16090275902883974
04090	04208	ATF1	04208	0.16090275902883974
04090	05410	ATF1	05410	0.16090275902883974
04090	05419	ATF1	05419	0.16090275902883974
04090	06999	ATF1	06999	0.16090275902883974
04023	00830	04023	FZC38	0.16090275902883974
03790	01921	03790	01921	0.16090275902883974
03790	02066	03790	FZC13	0.16090275902883974
03790	07412	03790	07412	0.16090275902883974
03129	00809	03129	00809	0.16090275902883974
03129	01729	03129	01729	0.16090275902883974
03129	03001	03129	03001	0.16090275902883974
03129	03124	03129	03124	0.16090275902883974
03129	03789	03129	03789	0.16090275902883974
03129	03817	03129	03817	0.16090275902883974
03129	04899	03129	04899	0.16090275902883974
03129	05401	03129	05401	0.16090275902883974
03129	06007	03129	06007	0.16090275902883974
03129	06277	03129	06277	0.16090275902883974
03129	06865	03129	06865	0.16090275902883974
03129	06948	03129	06948	0.16090275902883974
03129	07735	03129	07735	0.16090275902883974
02936	06327	02936	MIG1	0.16090275902883974
02134	06744	RSC8	RSC9	0.16090275902883974
01973	01708	ZFC2	GAT7	0.16090275902883974
01973	04583	ZFC2	DDT1	0.16090275902883974
01973	06027	ZFC2	06027	0.16090275902883974
01708	05966	GAT7	05966	0.16086577627467075
05093	01075	HOB6	01075	0.16085498061224146
04637	01389	MBF1	01389	0.16085498061224146
04864	05913	CIR1	05913	0.160806357860565
04864	06499	CIR1	DPP101	0.160806357860565
07940	01970	BZP5	01970	0.1607006630821251
07940	04117	BZP5	04117	0.1607006630821251
05785	05448	STB4	05448	0.1607006630821251
05375	07525	05375	07525	0.1607006630821251
02877	03395	FZC51	03395	0.1607006630821251
00193	01768	GAT1	01768	0.1607006630821251
05222	01171	NRG1	01171	0.160671412944794
07922	00434	FZC4	00434	0.16065136002571348
07528	01827	07528	01827	0.16065136002571348
07443	00306	HLH4	MTN2	0.16065136002571348
06871	03401	FZC41	GAT203	0.16065136002571348
06871	06739	FZC41	06739	0.16065136002571348
06252	00021	CCD6	00021	0.16065136002571348
06252	01708	CCD6	GAT7	0.16065136002571348
06252	03940	CCD6	03940	0.16065136002571348
06252	06534	CCD6	HMG1	0.16065136002571348
06252	07922	CCD6	FZC4	0.16065136002571348
05538	03310	JJJ1	03310	0.16065136002571348
05538	05202	JJJ1	05202	0.16065136002571348
05538	07951	JJJ1	07951	0.16065136002571348
05436	03696	05436	03696	0.16065136002571348
05436	04016	05436	ISP5	0.16065136002571348
05392	05312	ZAP104	05312	0.16065136002571348
05176	03993	HOB3	BIM1	0.16065136002571348
05176	05245	HOB3	05245	0.16065136002571348
05093	06225	HOB6	06225	0.16065136002571348
05093	07852	HOB6	07852	0.16065136002571348
04774	01316	FZC26	RPA32	0.16065136002571348
04637	01069	MBF1	01069	0.16065136002571348
04184	03716	FZC47	BLP6	0.16065136002571348
04093	00063	YRM103	CSE4	0.16065136002571348
03561	05114	FZC33	05114	0.16065136002571348
03401	04459	GAT203	04459	0.16065136002571348
03366	06725	ZNF2	06725	0.16065136002571348
03059	01603	03059	01603	0.16065136002571348
03059	05831	03059	05831	0.16065136002571348
03018	00701	ASG101	CAS31	0.16065136002571348
02877	01422	FZC51	01422	0.16065136002571348
02877	04107	FZC51	04107	0.16065136002571348
02877	05940	FZC51	ZFC3	0.16065136002571348
02603	06241	02603	CFO1	0.16065136002571348
02476	05657	YRM101	05657	0.16065136002571348
02305	02790	FZC45	02790	0.16065136002571348
01626	05565	ADA2	05565	0.16065136002571348
01014	05312	ZFC4	05312	0.16065136002571348
00332	00919	SIP4	00919	0.16065136002571348
00332	01983	SIP4	RCV1	0.16065136002571348
03018	05853	ASG101	05853	0.1606345868121564
02516	06751	HLH5	HLH3	0.1605782430158554
06327	07491	MIG1	07491	0.16054305386699488
05176	03484	HOB3	03484	0.16054305386699488
05176	04774	HOB3	FZC26	0.16054305386699488
04637	04213	MBF1	04213	0.16054305386699488
03346	04662	BZP4	CTF4	0.16054305386699488
02877	07482	FZC51	07482	0.16054305386699488
02774	05695	MAL13	05695	0.16054305386699488
01948	00597	FZC36	DIP5	0.16054305386699488
01014	03222	ZFC4	DBR1	0.16054305386699488
05010	04583	ZFC7	DDT1	0.1605091688764903
07528	03865	07528	03865	0.16037679101972155
05222	00687	NRG1	00687	0.16030788421630898
00514	05459	00514	05459	0.16027605335436118
01551	00097	GAT201	ITR1	0.16026771068573
01551	00776	GAT201	MP88	0.16026771068573
01551	01396	GAT201	01396	0.16026771068573
01551	02479	GAT201	02479	0.16026771068573
01551	03435	GAT201	03435	0.16026771068573
01551	04598	GAT201	04598	0.16026771068573
01551	05484	GAT201	05484	0.16026771068573
01551	05817	GAT201	GMT1	0.16026771068573
01551	05915	GAT201	05915	0.16026771068573
01551	06983	GAT201	06983	0.16026771068573
01551	07419	GAT201	07419	0.16026771068573
01551	07462	GAT201	07462	0.16026771068573
01438	05757	SWI6	05757	0.16019271156726442
07940	05653	BZP5	MLS1	0.1601857009729267
01438	01481	SWI6	01481	0.1601857009729267
05375	06976	05375	FRE6	0.16018497283814312
03018	03295	ASG101	03295	0.16017968480460298
04864	00514	CIR1	00514	0.16015928983688402
04864	01454	CIR1	STE12alpha	0.16015928983688402
04864	02478	CIR1	02478	0.16015928983688402
04864	03068	CIR1	03068	0.16015928983688402
04864	04895	CIR1	FZC3	0.16015928983688402
04864	05861	CIR1	FKH101	0.16015928983688402
04864	06276	CIR1	CEP3	0.16015928983688402
04864	06751	CIR1	HLH3	0.16015928983688402
02603	03067	02603	03067	0.16009605017546275
05222	00327	NRG1	00327	0.160094678401947
05222	01030	NRG1	01030	0.160094678401947
05222	03033	NRG1	03033	0.160094678401947
05222	03989	NRG1	03989	0.160094678401947
05222	05393	NRG1	05393	0.160094678401947
03059	06507	03059	06507	0.16008345235889068
04093	05461	YRM103	05461	0.16006113655685264
02877	01919	FZC51	01919	0.16006113655685264
05222	05843	NRG1	05843	0.16005635261535595
05222	07470	NRG1	PDE2	0.16005635261535595
04345	04065	ARO8001	04065	0.1600041797200573
05222	01277	NRG1	01277	0.159978210926056
07011	01913	07011	01913	0.15997550191564164
07011	01989	07011	01989	0.15997550191564164
07011	02986	07011	YSA1	0.15997550191564164
07011	05500	07011	05500	0.15997550191564164
07011	05698	07011	05698	0.15997550191564164
07011	09004T0	07011	09004T0	0.15997550191564164
06818	00393	HAP1	00393	0.15997550191564164
06818	00598	HAP1	00598	0.15997550191564164
06818	00654	HAP1	SRX1	0.15997550191564164
06818	01577	HAP1	01577	0.15997550191564164
06818	01768	HAP1	01768	0.15997550191564164
06818	02011	HAP1	02011	0.15997550191564164
06818	02588	HAP1	02588	0.15997550191564164
06818	02864	HAP1	02864	0.15997550191564164
06818	02893	HAP1	02893	0.15997550191564164
06818	03482	HAP1	TSA1	0.15997550191564164
06818	03912	HAP1	LPI5	0.15997550191564164
06818	04758	HAP1	AMT2	0.15997550191564164
06818	06557	HAP1	06557	0.15997550191564164
06283	02005	LIV4	02005	0.15997550191564164
06283	07922	LIV4	FZC4	0.15997550191564164
06188	05222	FZC15	NRG1	0.15997550191564164
05311	01708	05311	GAT7	0.15997550191564164
05311	06276	05311	CEP3	0.15997550191564164
05153	01299	GAT5	01299	0.15997550191564164
05153	01324	GAT5	01324	0.15997550191564164
05153	01536	GAT5	01536	0.15997550191564164
05153	01730	GAT5	STE7	0.15997550191564164
05153	01827	GAT5	01827	0.15997550191564164
05153	02531	GAT5	CPK2	0.15997550191564164
05153	02675	GAT5	HSL101	0.15997550191564164
05153	03308	GAT5	03308	0.15997550191564164
05153	03767	GAT5	03767	0.15997550191564164
05153	03923	GAT5	03923	0.15997550191564164
05153	04247	GAT5	SFI1	0.15997550191564164
05153	04662	GAT5	CTF4	0.15997550191564164
05153	04682	GAT5	04682	0.15997550191564164
05153	04857	GAT5	04857	0.15997550191564164
05153	05374	GAT5	05374	0.15997550191564164
05153	05972	GAT5	05972	0.15997550191564164
05153	06162	GAT5	06162	0.15997550191564164
05153	06182	GAT5	06182	0.15997550191564164
05153	06335	GAT5	06335	0.15997550191564164
05153	08023	GAT5	08023	0.15997550191564164
05010	02558	ZFC7	02558	0.15997550191564164
05010	07663	ZFC7	07663	0.15997550191564164
04878	01858	FZC1	HOB2	0.15997550191564164
04878	05119	FZC1	05119	0.15997550191564164
04878	05870	FZC1	05870	0.15997550191564164
04836	03068	FZC10	03068	0.15997550191564164
04798	06191	04798	06191	0.15997550191564164
04268	02225	APN2	EXG104	0.15997550191564164
04268	06371	APN2	06371	0.15997550191564164
04263	04398	BZP2	ARO80	0.15997550191564164
04226	01714	04226	01714	0.15997550191564164
04226	02877	04226	FZC51	0.15997550191564164
04226	03570	04226	03570	0.15997550191564164
04226	06463	04226	06463	0.15997550191564164
04130	01594	04130	01594	0.15997550191564164
04130	06931	04130	06931	0.15997550191564164
04090	00093	ATF1	00093	0.15997550191564164
04090	00638	ATF1	00638	0.15997550191564164
04090	00848	ATF1	00848	0.15997550191564164
04090	01031	ATF1	01031	0.15997550191564164
04090	01527	ATF1	01527	0.15997550191564164
04090	02211	ATF1	02211	0.15997550191564164
04090	03463	ATF1	03463	0.15997550191564164
04090	03565	ATF1	03565	0.15997550191564164
04090	03609	ATF1	03609	0.15997550191564164
04090	04256	ATF1	LPI6	0.15997550191564164
04090	04265	ATF1	04265	0.15997550191564164
04090	04386	ATF1	04386	0.15997550191564164
04090	05531	ATF1	05531	0.15997550191564164
04090	05889	ATF1	05889	0.15997550191564164
04090	06162	ATF1	06162	0.15997550191564164
04090	06297	ATF1	06297	0.15997550191564164
04090	06771	ATF1	06771	0.15997550191564164
04090	06924	ATF1	06924	0.15997550191564164
04090	07317	ATF1	INP5202	0.15997550191564164
04090	07339	ATF1	07339	0.15997550191564164
04090	07573	ATF1	07573	0.15997550191564164
04090	07939	ATF1	07939	0.15997550191564164
04036	00155	04036	00155	0.15997550191564164
04036	01139	04036	01139	0.15997550191564164
04023	02321	04023	02321	0.15997550191564164
03826	00270	03826	00270	0.15997550191564164
03826	01198	03826	01198	0.15997550191564164
03826	01359	03826	01359	0.15997550191564164
03826	02905	03826	02905	0.15997550191564164
03826	03679	03826	ACY1	0.15997550191564164
03826	03793	03826	03793	0.15997550191564164
03826	03914	03826	FZC14	0.15997550191564164
03826	04240	03826	04240	0.15997550191564164
03790	01193	03790	01193	0.15997550191564164
03790	03233	03790	03233	0.15997550191564164
03790	05723	03790	05723	0.15997550191564164
03790	07475	03790	07475	0.15997550191564164
03790	07767	03790	07767	0.15997550191564164
03768	04837	FZC32	MLN1	0.15997550191564164
03261	03951	03261	03951	0.15997550191564164
03261	06020	03261	06020	0.15997550191564164
03183	01594	FZC24	01594	0.15997550191564164
03183	06096	FZC24	06096	0.15997550191564164
03129	00429	03129	00429	0.15997550191564164
03129	00449	03129	00449	0.15997550191564164
03129	00455	03129	UBP16	0.15997550191564164
03129	00613	03129	FCY1	0.15997550191564164
03129	00706	03129	00706	0.15997550191564164
03129	00906	03129	00906	0.15997550191564164
