	REGULATOR	TARGET	VALUE
666979	BZP3	CNAG_04980	0.14957131867037318
410901	FZC4	CNAG_03083	0.14956679055615096
95288	CCD6	CNAG_00727	0.14956679055615096
1016659	JJJ1	CNAG_07939	0.14956679055615096
276096	FZC2	CNAG_02059	0.14956679055615096
293946	ECM22	CNAG_02181	0.14956679055615096
256154	BZP4	CNAG_01913	0.14956679055615096
277554	ZFC8	CNAG_02069	0.14956679055615096
416875	LIV1	CNAG_03132	0.14956679055615096
773558	HOB3	CNAG_05761	0.14952727770946886
191480	YAP2	CNAG_01432	0.14952727770946886
719686	ZFC5	CNAG_05374	0.14952727770946886
33127	FZC47	ILV2	0.14952727770946886
358484	CNAG_03059	CNAG_02706	0.14952727770946886
580280	YRM101	CNAG_04318	0.14952727770946886
717948	BWC2	CNAG_05360	0.14952727770946886
295751	FZC19	CNAG_02194	0.14952727770946886
648019	CLR3	CNAG_04831	0.14952727770946886
544609	BZP3	CNAG_04067	0.14952727770946886
69307	FZC28	CNAG_00537	0.14952727770946886
128040	BZP5	CNAG_00985	0.14951962924428494
1072666	NRG1	PTP4	0.149506151676178
1072784	NRG1	CNAG_00400	0.149506151676178
1077997	NRG1	CNAG_06336	0.149506151676178
1078794	NRG1	CNAG_07557	0.149506151676178
1078901	NRG1	CNAG_07691	0.149506151676178
1079154	NRG1	CNAG_07996	0.149506151676178
723718	BZP5	CNAG_05401	0.1493844825183743
628358	ARO8001	CNAG_04692	0.14933712819382108
112131	BZP5	CNAG_00845	0.1492737780493234
628266	FZC4	CNAG_04691	0.1492555967841069
474227	CNAG_07528	CNAG_03552	0.1492555967841069
715915	CNAG_07528	CNAG_05345	0.1492555967841069
102337	HOB4	MP88	0.1492555967841069
169648	HOB4	CNAG_01272	0.1492555967841069
946300	HLH3	CNAG_07369	0.1492555967841069
41595	PPR1	SIP4	0.1492555967841069
614629	STB4	FZC27	0.1492555967841069
703654	FZC37	FZC2	0.1492555967841069
109960	FZC44	FZC38	0.1492555967841069
803395	FZC44	CNAG_05993	0.1492555967841069
132445	CNAG_05375	ZFC4	0.1492555967841069
591372	CNAG_05375	ARO80	0.1492555967841069
703645	PIP2	FZC2	0.1492555967841069
993090	PIP2	MPD1	0.1492555967841069
756857	ARO80	FZC37	0.1492555967841069
985568	CLR1	CNAG_07686	0.1492555967841069
42158	ZAP103	CNAG_00336	0.1492555967841069
585223	ARO8001	CLR1	0.1492555967841069
585066	HSF2	ZAP103	0.1492555967841069
613196	FZC33	CNAG_04585	0.1492555967841069
842193	GAT203	CNAG_06294	0.1492555967841069
317340	CNAG_03132	FZC19	0.1492555967841069
402239	FZC46	ASG101	0.1492555967841069
27125	MAL13	GAT1	0.1492555967841069
1014595	MAL13	FZC4	0.1492555967841069
1024383	ZFC8	CNAG_07992	0.1492555967841069
899696	CNAG_02603	FZC49	0.1492555967841069
722234	FKH2	ZAP104	0.1492555967841069
78213	HLH5	CEL1	0.1492555967841069
656454	YRM101	CNAG_04891	0.1492555967841069
256436	BWC2	CNAG_01915	0.1492555967841069
169541	FZC19	CNAG_01272	0.1492555967841069
702946	GAT8	CNAG_05251	0.1492555967841069
644358	GAT7	SRE1	0.1492555967841069
116745	STE12alpha	ECM2201	0.1492555967841069
147946	CLR3	CNAG_01119	0.1492555967841069
1012571	SIP401	FZC29	0.1492555967841069
458790	BZP3	FZC48	0.1492555967841069
663431	CCD6	CNAG_04951	0.14923280106043266
1074640	NRG1	CNAG_02491	0.149214744567871
317575	PPR1	CNAG_02365	0.14920851713627326
90256	BZP5	CNAG_00692	0.1492029850937037
238345	BZP5	CNAG_01777	0.1492029850937037
512474	BZP5	CNAG_03838	0.1492029850937037
601041	BZP5	CNAG_04478	0.1492029850937037
1076273	NRG1	ARO8001	0.149180352687836
659614	HLH3	CNAG_04915	0.1491794182898539
896428	HLH3	CNAG_06693	0.1491794182898539
678571	CNAG_06097	CNAG_05066	0.1491794182898539
1001356	CNAG_05375	CNAG_07811	0.1491794182898539
442059	FZC8	CNAG_03312	0.1491794182898539
116795	ASG1	ECM2201	0.1491794182898539
217748	FZC46	ADA2	0.1491794182898539
192043	ASG101	SWI6	0.1491794182898539
998532	FZC51	CNAG_07793	0.1491794182898539
778818	SWI6	CDA1	0.1491794182898539
116127	ECM2201	FRE7	0.1491794182898539
736267	SP1	CNAG_05499	0.1491794182898539
165829	BZP5	CNAG_01244	0.1491748132645497
246147	BZP5	GLN3	0.1491748132645497
806764	CNAG_05436	CNAG_06015	0.14916893332799466
315562	FZC42	CHI4	0.14916893332799466
847960	ZFC4	CNAG_06336	0.14916893332799466
846231	JJJ1	CNAG_06324	0.14915193820615247
1053030	GAT204	CNAG_00936	0.149143755435944
663448	BZP5	CNAG_04951	0.14904584446868924
654355	YRM103	CNAG_04874	0.14904584446868924
441432	ARO8001	CNAG_03308	0.14903221617436554
1072485	NRG1	CNAG_00032	0.149031043052673
1072645	NRG1	CNAG_00240	0.149031043052673
1072790	NRG1	CNAG_00406	0.149031043052673
1073026	NRG1	CNAG_00674	0.149031043052673
1073127	NRG1	CNAG_00780	0.149031043052673
1073180	NRG1	CNAG_00837	0.149031043052673
1073332	NRG1	CNAG_01026	0.149031043052673
1073381	NRG1	CNAG_01078	0.149031043052673
1073382	NRG1	CNAG_01079	0.149031043052673
1073447	NRG1	RPA70	0.149031043052673
1073452	NRG1	CNAG_01149	0.149031043052673
1073525	NRG1	CNAG_01231	0.149031043052673
1073603	NRG1	RPA32	0.149031043052673
1074006	NRG1	CNAG_01769	0.149031043052673
1074024	NRG1	CNAG_01794	0.149031043052673
1074186	NRG1	CNAG_01975	0.149031043052673
1074344	NRG1	CNAG_02147	0.149031043052673
1074390	NRG1	CDC11	0.149031043052673
1074628	NRG1	CNAG_02478	0.149031043052673
1074735	NRG1	CNAG_02595	0.149031043052673
1074741	NRG1	CNAG_02601	0.149031043052673
1074962	NRG1	CNAG_02884	0.149031043052673
1074963	NRG1	CAP64	0.149031043052673
1075010	NRG1	CNAG_02935	0.149031043052673
1075118	NRG1	CNAG_03056	0.149031043052673
1075177	NRG1	CNAG_03128	0.149031043052673
1075214	NRG1	CHK1	0.149031043052673
1075433	NRG1	SPP101	0.149031043052673
1075447	NRG1	CNAG_03420	0.149031043052673
1075496	NRG1	CNAG_03480	0.149031043052673
1075546	NRG1	CNAG_03542	0.149031043052673
1075564	NRG1	CNAG_03562	0.149031043052673
1076149	NRG1	CNAG_04213	0.149031043052673
1076238	NRG1	HAD1	0.149031043052673
1076429	NRG1	CNAG_04535	0.149031043052673
1076495	NRG1	CNAG_04617	0.149031043052673
1076499	NRG1	CNAG_04621	0.149031043052673
1076692	NRG1	CNAG_04832	0.149031043052673
1076923	NRG1	CNAG_05102	0.149031043052673
1077002	NRG1	CNAG_05191	0.149031043052673
1077158	NRG1	CNAG_05374	0.149031043052673
1077177	NRG1	CNAG_05394	0.149031043052673
1077412	NRG1	MLS1	0.149031043052673
1077416	NRG1	CNAG_05657	0.149031043052673
1077417	NRG1	CNAG_05658	0.149031043052673
1077629	NRG1	GPG2	0.149031043052673
1077635	NRG1	UBA2	0.149031043052673
1077720	NRG1	CNAG_06008	0.149031043052673
1077743	NRG1	CNAG_06032	0.149031043052673
1077928	NRG1	CNAG_06250	0.149031043052673
1078141	NRG1	CNAG_06500	0.149031043052673
1078272	NRG1	CNAG_06651	0.149031043052673
1078356	NRG1	RSC9	0.149031043052673
1078389	NRG1	CNAG_06778	0.149031043052673
1078516	NRG1	CNAG_06928	0.149031043052673
1078785	NRG1	CNAG_07548	0.149031043052673
1078974	NRG1	TDA10	0.149031043052673
1078996	NRG1	CNAG_07808	0.149031043052673
1079015	NRG1	CNAG_07830	0.149031043052673
1079142	NRG1	CNAG_07984	0.149031043052673
1079187	NRG1	CNAG_08029	0.149031043052673
1072777	NRG1	CNAG_00392	0.149030089378357
1073604	NRG1	CNAG_01317	0.149030089378357
1074034	NRG1	UPF1	0.149030089378357
267713	FZC4	CNAG_01994	0.14901301430941166
272300	HLH4	CNAG_02031	0.14901301430941166
184925	RIM101	CNAG_01383	0.14901301430941166
600245	CNAG_05375	CNAG_04472	0.14901301430941166
913071	CLR4	FAO1	0.14901301430941166
127375	FZC27	CNAG_00981	0.14901301430941166
933986	FZC33	CNAG_07026	0.14901301430941166
872167	FZC46	CNAG_06517	0.14901301430941166
431756	FZC51	CNAG_03239	0.14901301430941166
566370	FZC51	CNAG_04222	0.14901301430941166
889145	FZC51	MTD1	0.14901301430941166
19936	MAL13	CNAG_00143	0.14901301430941166
115700	MAL13	CNAG_00873	0.14901301430941166
456228	MAL13	CNAG_03410	0.14901301430941166
977876	MAL13	CNAG_07628	0.14901301430941166
399930	YRM101	CNAG_03002	0.14901301430941166
1002180	GAT7	CNAG_07817	0.14901301430941166
797026	ADA2	CNAG_05929	0.14901301430941166
987032	ADA2	CNAG_07698	0.14901301430941166
598308	ZFC4	CNAG_04459	0.14901301430941166
909614	ZFC4	CNAG_06791	0.14901301430941166
960252	ZFC4	CNAG_07482	0.14901301430941166
357680	FZC38	CNAG_02701	0.14901301430941166
772532	CNAG_00514	CNAG_05755	0.14901301430941166
1017761	GAT1	CNAG_07947	0.14901301430941166
563463	FZC51	CNAG_04202	0.14900668721626287
991622	ADA2	CNAG_07733	0.14900668721626287
905006	ZFC6	CNAG_06758	0.14900229290346476
1031282	CCD4	CNAG_09008T0	0.148965756326319
95789	SWI6	CCD3	0.14895979307478532
1059132	GAT201	CNAG_00183	0.148941516876221
1059267	GAT201	CNAG_00368	0.148941516876221
1059344	GAT201	CNAG_00454	0.148941516876221
1059508	GAT201	CNAG_00644	0.148941516876221
1059901	GAT201	CNAG_01088	0.148941516876221
1060587	GAT201	HOB2	0.148941516876221
1060594	GAT201	CNAG_01865	0.148941516876221
1060758	GAT201	PUT5	0.148941516876221
1061073	GAT201	CNAG_02405	0.148941516876221
1061554	GAT201	CNAG_02978	0.148941516876221
1061582	GAT201	CNAG_03007	0.148941516876221
1061636	GAT201	CNAG_03067	0.148941516876221
1061726	GAT201	CNAG_03170	0.148941516876221
1061848	GAT201	CNAG_03307	0.148941516876221
1061956	GAT201	CNAG_03420	0.148941516876221
1061961	GAT201	GMT2	0.148941516876221
1062114	GAT201	CLP1	0.148941516876221
1062395	GAT201	CNAG_03927	0.148941516876221
1062480	GAT201	CNAG_04018	0.148941516876221
1062552	GAT201	CNAG_04097	0.148941516876221
1062631	GAT201	CNAG_04186	0.148941516876221
1062667	GAT201	CNAG_04223	0.148941516876221
1063035	GAT201	CNAG_04652	0.148941516876221
1063131	GAT201	BCK1	0.148941516876221
1063204	GAT201	CNAG_04835	0.148941516876221
1063211	GAT201	CNAG_04842	0.148941516876221
1063530	GAT201	H2A-4	0.148941516876221
1063547	GAT201	CNAG_05238	0.148941516876221
1063569	GAT201	CNAG_05263	0.148941516876221
1063935	GAT201	CNAG_05666	0.148941516876221
1063999	GAT201	CNAG_05739	0.148941516876221
1064119	GAT201	CNAG_05868	0.148941516876221
1064273	GAT201	CNAG_06066	0.148941516876221
1064661	GAT201	CNAG_06511	0.148941516876221
1064704	GAT201	CNAG_06561	0.148941516876221
1065473	GAT201	CNAG_07768	0.148941516876221
1065621	GAT201	CNAG_07952	0.148941516876221
1065667	GAT201	CNAG_07999	0.148941516876221
901329	CNAG_07528	CNAG_06731	0.14890252981828342
685981	CNAG_02603	CNAG_05119	0.14890252981828342
402992	FKH2	CNAG_03023	0.14890252981828342
683533	FKH2	CNAG_05102	0.14890252981828342
302009	SWI6	CNAG_02235	0.1488746019245248
362514	MLN1	CNAG_02734	0.1488614396395836
810182	SWI6	UGE2	0.14885625137530975
109595	CCD4	SIP401	0.14883372552262486
260954	CNAG_05375	CNAG_01946	0.14882421985077351
919047	CNAG_05375	CNAG_06865	0.14882421985077351
484932	FZC41	CNAG_03636	0.14881943865903433
213246	HLH3	CNAG_01594	0.14881943865903433
407528	HLH3	CNAG_03056	0.14881943865903433
584206	HLH3	ARO8001	0.14881943865903433
981029	HLH3	CNAG_07650	0.14881943865903433
380908	FZC49	CNAG_02865	0.14881943865903433
14060	FZC25	CNAG_00099	0.14881943865903433
822384	FZC25	CNAG_06142	0.14881943865903433
314822	PPR1	EED1	0.14881943865903433
512462	PPR1	CNAG_03838	0.14881943865903433
549785	PPR1	CNAG_04102	0.14881943865903433
884338	PPR1	CNAG_06610	0.14881943865903433
43276	MIG1	CNAG_00347	0.14881943865903433
200389	MIG1	CNAG_01504	0.14881943865903433
543046	BZP1	CNAG_04053	0.14881943865903433
95742	CNAG_06097	AFR1	0.14881943865903433
819925	FKH101	CNAG_06126	0.14881943865903433
6549	JJJ1	PKP1	0.14881943865903433
61164	JJJ1	CNAG_00475	0.14881943865903433
107671	JJJ1	SIT1	0.14881943865903433
233576	JJJ1	ERG25	0.14881943865903433
43568	RIM101	CNAG_00349	0.14881943865903433
87933	RIM101	CNAG_00677	0.14881943865903433
141627	RIM101	CNAG_01077	0.14881943865903433
315571	RIM101	CHI4	0.14881943865903433
359472	RIM101	BUD32	0.14881943865903433
492561	RIM101	CNAG_03686	0.14881943865903433
542886	RIM101	CNAG_04052	0.14881943865903433
651642	RIM101	CNAG_04855	0.14881943865903433
715278	RIM101	CNAG_05341	0.14881943865903433
810282	RIM101	UGE2	0.14881943865903433
948882	RIM101	CNAG_07393	0.14881943865903433
1009008	ZAP104	CNAG_07870	0.14881943865903433
313580	FZC44	FUR1	0.14881943865903433
497148	FZC44	CNAG_03719	0.14881943865903433
926387	HOB3	HOB4	0.14881943865903433
879113	PIP2	SKS1	0.14881943865903433
870080	CLR4	CNAG_06500	0.14881943865903433
271038	FZC3	CNAG_02023	0.14881943865903433
715871	FZC8	CNAG_05345	0.14881943865903433
273937	MBF1	CNAG_02044	0.14881943865903433
246555	YAP2	CNAG_01844	0.14881943865903433
120184	FZC27	CNAG_00906	0.14881943865903433
441747	FZC27	CNAG_03310	0.14881943865903433
51804	ERT1	CNAG_00409	0.14881943865903433
105042	ERT1	CNAG_00797	0.14881943865903433
147568	ERT1	CNAG_01116	0.14881943865903433
312332	ERT1	CNAG_02327	0.14881943865903433
401211	ERT1	CNAG_03011	0.14881943865903433
548978	ERT1	CNAG_04097	0.14881943865903433
611237	ERT1	CNAG_04567	0.14881943865903433
961707	ERT1	CNAG_07492	0.14881943865903433
961860	ERT1	CNAG_07493	0.14881943865903433
1006229	ERT1	CNAG_07851	0.14881943865903433
77809	HOB7	CNAG_00598	0.14881943865903433
754566	HOB7	CNAG_05627	0.14881943865903433
719075	DDT1	CNAG_05370	0.14881943865903433
774301	DDT1	SPR1	0.14881943865903433
925600	DDT1	CNAG_06916	0.14881943865903433
446179	ZFC5	CNAG_03340	0.14881943865903433
341241	FZC30	CNAG_02540	0.14881943865903433
88820	ARO80	CNAG_00683	0.14881943865903433
172961	ARO80	CNAG_01295	0.14881943865903433
651611	ARO80	CNAG_04855	0.14881943865903433
877406	ARO80	CNAG_06556	0.14881943865903433
75815	CLR1	CNAG_00585	0.14881943865903433
800611	CLR1	CNAG_05972	0.14881943865903433
980978	CLR1	CNAG_07650	0.14881943865903433
263825	FZC47	CNAG_01965	0.14881943865903433
33117	RDS2	ILV2	0.14881943865903433
252647	RDS2	CNAG_01889	0.14881943865903433
348106	RDS2	CNAG_02590	0.14881943865903433
376864	RDS2	CNAG_02839	0.14881943865903433
691519	RDS2	CNAG_05162	0.14881943865903433
860255	RDS2	CNAG_06421	0.14881943865903433
889935	RDS2	CNAG_06650	0.14881943865903433
983716	RDS2	CNAG_07674	0.14881943865903433
19655	ASG1	CNAG_00141	0.14881943865903433
630179	ASG1	CNAG_04704	0.14881943865903433
45503	ECM22	TCO6	0.14881943865903433
90021	ECM22	CNAG_00691	0.14881943865903433
112967	ECM22	CNAG_00851	0.14881943865903433
408066	ECM22	CNAG_03060	0.14881943865903433
498473	ECM22	CNAG_03728	0.14881943865903433
533809	ECM22	CNAG_03991	0.14881943865903433
650823	ECM22	CNAG_04849	0.14881943865903433
796305	ECM22	CNAG_05921	0.14881943865903433
912877	ECM22	SXI1alpha	0.14881943865903433
466956	FZC33	NDX3	0.14881943865903433
29895	SKN7	LYS9	0.14881943865903433
613194	SKN7	CNAG_04585	0.14881943865903433
692734	SKN7	PIP2	0.14881943865903433
768152	SKN7	CNAG_05724	0.14881943865903433
842194	SKN7	CNAG_06294	0.14881943865903433
889161	SKN7	MTD1	0.14881943865903433
296839	FZC46	CNAG_02201	0.14881943865903433
1008941	FZC46	CNAG_07870	0.14881943865903433
877366	ASG101	CNAG_06556	0.14881943865903433
247882	FZC51	CNAG_01854	0.14881943865903433
279087	FZC51	CNAG_02079	0.14881943865903433
804395	FZC51	CNAG_06000	0.14881943865903433
861299	MAL13	OTU1	0.14881943865903433
925707	MAL13	CNAG_06917	0.14881943865903433
37985	ZFC8	MTN2	0.14881943865903433
798421	FKH2	CNAG_05938	0.14881943865903433
70103	BWC2	CNAG_00542	0.14881943865903433
739669	BWC2	CNAG_05522	0.14881943865903433
23902	FZC19	CNAG_00172	0.14881943865903433
613165	FZC17	CNAG_04585	0.14881943865903433
238842	FZC45	CNAG_01781	0.14881943865903433
48068	CNAG_01977	CNAG_00384	0.14881943865903433
1005247	CNAG_01977	CNAG_07844	0.14881943865903433
575526	GAT8	CNAG_04286	0.14881943865903433
27255	GAT7	CNAG_00194	0.14881943865903433
235313	GAT7	CNAG_01751	0.14881943865903433
362587	GAT7	CNAG_02735	0.14881943865903433
415518	GAT7	CNAG_03122	0.14881943865903433
746846	GAT7	CNAG_05573	0.14881943865903433
788918	GAT7	CNAG_05870	0.14881943865903433
807890	GAT7	CNAG_06023	0.14881943865903433
998049	GAT7	CNAG_07784	0.14881943865903433
1009524	GAT7	CNAG_07875	0.14881943865903433
303235	ADA2	CNAG_02257	0.14881943865903433
611012	ADA2	CNAG_04566	0.14881943865903433
76207	STE12alpha	CNAG_00588	0.14881943865903433
17768	SWI6	CNAG_00129	0.14881943865903433
704775	SWI6	CNAG_05265	0.14881943865903433
565268	ZFC4	MET3	0.14881943865903433
109399	ECM2201	CNAG_00827	0.14881943865903433
155750	ECM2201	CNAG_01171	0.14881943865903433
484652	ECM2201	CNAG_03635	0.14881943865903433
518153	ECM2201	CNAG_03878	0.14881943865903433
865551	ECM2201	CNAG_06463	0.14881943865903433
977228	SIP401	CNAG_07624	0.14881943865903433
141822	HLH1	CNAG_01079	0.14881943865903433
455580	HLH1	SPP101	0.14881943865903433
230707	BZP3	CNAG_01718	0.14881943865903433
855600	BZP3	CNAG_06388	0.14881943865903433
934540	BZP3	CNAG_07030	0.14881943865903433
159261	CNAG_00514	CNAG_01195	0.14881943865903433
573670	CNAG_00514	CNAG_04274	0.14881943865903433
600134	CNAG_00514	CNAG_04472	0.14881943865903433
825618	CNAG_00514	CNAG_06165	0.14881943865903433
929644	CNAG_00514	CNAG_06962	0.14881943865903433
654434	FZC28	CNAG_04875	0.14881943865903433
4135	GAT1	CNAG_00029	0.14881943865903433
640360	GAT1	FZC26	0.14881943865903433
687471	GAT1	CNAG_05134	0.14881943865903433
408459	SP1	CNAG_03064	0.14881943865903433
566323	SP1	CNAG_04222	0.14881943865903433
749424	SP1	CNAG_05591	0.14881943865903433
1008122	ZFC6	CNAG_07865	0.14881943865903433
1059830	GAT201	ZFC4	0.148688971996307
1059934	GAT201	CNAG_01121	0.148688971996307
1060911	GAT201	CNAG_02208	0.148688971996307
1061486	GAT201	CNAG_02900	0.148688971996307
1064611	GAT201	CNAG_06448	0.148688971996307
1065461	GAT201	GLF	0.148688971996307
381197	CNAG_05436	PLC1	0.14866546171319922
843935	CNAG_05436	CNAG_06309	0.14866546171319922
549616	RIM101	CNAG_04101	0.14866546171319922
353635	FZC27	CNAG_02674	0.14866546171319922
637694	ARO80	CNAG_04756	0.14866546171319922
1017832	RDS2	CNAG_07947	0.14866546171319922
74727	ASG1	CNAG_00576	0.14866546171319922
478275	SKN7	CNAG_03587	0.14866546171319922
213163	HCM101	CNAG_01594	0.14866546171319922
710463	FZC51	CNAG_05305	0.14866546171319922
41482	GAT7	SIP4	0.14866546171319922
195381	ADA2	CNAG_01468	0.14866546171319922
426825	FZC38	CNAG_03199	0.14866546171319922
709814	SIP401	CRN1	0.14866546171319922
883141	SIP401	CNAG_06603	0.14866546171319922
644800	CNAG_00514	FZC8	0.14866546171319922
1017602	BZP5	CNAG_07945	0.1486125650325029
704762	BZP3	CNAG_05265	0.1486125650325029
454926	RIM101	GAT203	0.1485779135628774
269942	HSF2	CNAG_02011	0.1485779135628774
1019974	RDS2	CNAG_07962	0.14856258201898806
936522	SP1	CNAG_07176	0.14856258201898806
264833	SWI6	CNAG_01975	0.14855078919051984
353688	BZP5	CNAG_02674	0.14850885199432998
817500	BZP5	CNAG_06107	0.14850885199432998
972164	BZP5	CNAG_07573	0.14850885199432998
1053414	GAT204	CNAG_01367	0.148477494716644
1077905	NRG1	CNAG_06227	0.14844566583633406
1088648	CIR1	CNAG_03107	0.148416519165039
243067	BZP1	CNAG_01816	0.1484042379204395
749542	FZC44	CNAG_05591	0.1484042379204395
378589	HOB3	CNAG_02850	0.1484042379204395
368629	FZC26	PHO84	0.1484042379204395
985082	ZNF2	CNAG_07683	0.1484042379204395
198134	STE12alpha	CNAG_01487	0.1484042379204395
709657	CNAG_00514	CNAG_05300	0.1484042379204395
1073879	NRG1	CNAG_01627	0.14839845895767198
1074943	NRG1	CNAG_02864	0.14839845895767198
1074069	NRG1	CNAG_01847	0.148378074169159
913569	FZC4	HAP1	0.1483556904423808
156953	FZC29	CNAG_01179	0.1483556904423808
114117	CNAG_07528	CNAG_00861	0.1483556904423808
439961	CNAG_07528	CNAG_03298	0.1483556904423808
263732	HOB4	OPT1	0.1483556904423808
611591	HOB4	CNAG_04571	0.1483556904423808
880213	HOB4	CNAG_06578	0.1483556904423808
172707	FZC41	CNAG_01293	0.1483556904423808
213095	FZC41	CNAG_01593	0.1483556904423808
733960	FZC41	CNAG_05473	0.1483556904423808
638047	PPR1	AMT2	0.1483556904423808
69895	MIG1	CNAG_00540	0.1483556904423808
92537	MIG1	CNAG_00707	0.1483556904423808
114871	MIG1	CNAG_00866	0.1483556904423808
138888	MIG1	CNAG_01056	0.1483556904423808
262194	MIG1	CNAG_01954	0.1483556904423808
70041	BZP1	CNAG_00541	0.1483556904423808
107523	BZP1	CNAG_00814	0.1483556904423808
416997	BZP1	CNAG_03132	0.1483556904423808
493792	BZP1	CNAG_03696	0.1483556904423808
770205	BZP1	CNAG_05738	0.1483556904423808
876067	BZP1	CNAG_06546	0.1483556904423808
925482	BZP1	CNAG_06915	0.1483556904423808
983771	BZP1	CNAG_07674	0.1483556904423808
1006568	BZP1	CNAG_07853	0.1483556904423808
455850	CNAG_06097	CNAG_03407	0.1483556904423808
49538	FZC37	CNAG_00393	0.1483556904423808
543653	JJJ1	CNAG_04059	0.1483556904423808
614016	JJJ1	CNAG_04590	0.1483556904423808
797126	JJJ1	CNAG_05929	0.1483556904423808
98491	CNAG_05436	CNAG_00749	0.1483556904423808
3642	RIM101	VCX1	0.1483556904423808
273806	RIM101	CNAG_02043	0.1483556904423808
317406	RIM101	FZC19	0.1483556904423808
564607	RIM101	CNAG_04209	0.1483556904423808
659136	RIM101	CNAG_04911	0.1483556904423808
726750	RIM101	CNAG_05423	0.1483556904423808
912013	RIM101	STE3alpha	0.1483556904423808
916296	RIM101	CNAG_06836	0.1483556904423808
601623	FZC44	CNAG_04486	0.1483556904423808
12663	CNAG_05375	CNAG_00089	0.1483556904423808
76609	CNAG_05375	CNAG_00590	0.1483556904423808
78445	CNAG_05375	CNAG_00602	0.1483556904423808
107207	CNAG_05375	CNAG_00811	0.1483556904423808
281299	CNAG_05375	CNAG_02093	0.1483556904423808
324747	CNAG_05375	CNAG_02421	0.1483556904423808
849284	CNAG_05375	CNAG_06344	0.1483556904423808
859229	CNAG_05375	CNAG_06414	0.1483556904423808
36526	FZC2	CNAG_00292	0.1483556904423808
779219	FZC2	CNAG_05801	0.1483556904423808
919045	FZC2	CNAG_06865	0.1483556904423808
1031033	FZC2	CNAG_09006T0	0.1483556904423808
664791	HOB3	CNAG_04960	0.1483556904423808
692784	HOB3	PIP2	0.1483556904423808
945969	HOB3	CNAG_07367	0.1483556904423808
991864	FZC42	CNAG_07735	0.1483556904423808
233254	FZC3	CNAG_01735	0.1483556904423808
646276	FZC3	CNAG_04818	0.1483556904423808
407641	FZC26	CNAG_03057	0.1483556904423808
635715	FZC26	CNAG_04742	0.1483556904423808
20294	MBF1	CNAG_00145	0.1483556904423808
263841	MBF1	CNAG_01965	0.1483556904423808
360673	YAP2	CNAG_02720	0.1483556904423808
676248	YAP2	CNAG_05045	0.1483556904423808
15395	FZC27	HPI3	0.1483556904423808
505079	FZC27	SAD1	0.1483556904423808
540718	ERT1	CNAG_04038	0.1483556904423808
626224	ERT1	CNAG_04677	0.1483556904423808
993377	ERT1	CNAG_07747	0.1483556904423808
368623	HOB7	PHO84	0.1483556904423808
109629	DDT1	SIP401	0.1483556904423808
522359	FZC30	ITR6	0.1483556904423808
284025	ARO80	CNAG_02112	0.1483556904423808
606488	CLR1	CNAG_04523	0.1483556904423808
384834	ZAP103	CNAG_02893	0.1483556904423808
620251	ZAP103	CNAG_04632	0.1483556904423808
233229	HSF2	CNAG_01735	0.1483556904423808
549424	HSF2	CNAG_04100	0.1483556904423808
821410	HSF2	CNAG_06136	0.1483556904423808
1003921	HSF2	CNAG_07831	0.1483556904423808
20271	FZC18	CNAG_00145	0.1483556904423808
172641	FZC18	CNAG_01293	0.1483556904423808
950520	FZC18	RPO41alpha	0.1483556904423808
344895	RLM1	FKH2	0.1483556904423808
786828	RLM1	CNAG_05854	0.1483556904423808
948071	RLM1	CNAG_07387	0.1483556904423808
1003302	RLM1	CNAG_07826	0.1483556904423808
262286	FZC14	CNAG_01955	0.1483556904423808
282478	RDS2	CNAG_02102	0.1483556904423808
606931	RDS2	CNAG_04526	0.1483556904423808
710029	RDS2	CNAG_05302	0.1483556904423808
620078	FZC31	RIK1	0.1483556904423808
656330	ECM22	CNAG_04889	0.1483556904423808
949287	ECM22	CNAG_07401	0.1483556904423808
603865	FZC33	CNAG_04504	0.1483556904423808
658774	SKN7	CLR4	0.1483556904423808
837760	SKN7	CCD6	0.1483556904423808
917157	SKN7	CNAG_06844	0.1483556904423808
964583	SKN7	CNAG_07519	0.1483556904423808
552924	GAT203	CNAG_04126	0.1483556904423808
1014304	ZNF2	CNAG_07917	0.1483556904423808
155787	FZC20	CNAG_01171	0.1483556904423808
772577	FZC20	CNAG_05755	0.1483556904423808
74550	FZC51	CAT3	0.1483556904423808
219120	FZC51	CNAG_01635	0.1483556904423808
432215	FZC51	CNAG_03242	0.1483556904423808
511149	FZC51	CNAG_03829	0.1483556904423808
706332	FZC51	CNAG_05277	0.1483556904423808
847991	FZC51	CNAG_06336	0.1483556904423808
578759	MAL13	HAD1	0.1483556904423808
584114	MAL13	ARO8001	0.1483556904423808
710156	MAL13	ICL1	0.1483556904423808
791695	MAL13	GPG2	0.1483556904423808
110804	ZFC8	CNAG_00836	0.1483556904423808
344254	ZFC8	CNAG_02562	0.1483556904423808
559324	YRM101	CNAG_04175	0.1483556904423808
262096	BWC2	CNAG_01954	0.1483556904423808
584104	BWC2	ARO8001	0.1483556904423808
269741	FZC45	CNAG_02010	0.1483556904423808
520156	FZC36	PDR802	0.1483556904423808
844300	CNAG_01889	CNAG_06312	0.1483556904423808
262083	GAT7	CNAG_01954	0.1483556904423808
394102	GAT7	CNAG_02961	0.1483556904423808
410930	GAT7	CNAG_03084	0.1483556904423808
448711	GAT7	CNAG_03359	0.1483556904423808
552885	GAT7	CNAG_04126	0.1483556904423808
